Date,Hr_End,DA_Demand,RT_Demand,Dry_Bulb,Dew_Point,Dry_BulbSQ,Dew_PointSQ
1/23/20,2,1119.7,1166.86,11,8,121,64
1/23/20,3,1120.4,1158.58,10,7,100,49
1/23/20,4,1123.3,1171.1,10,7,100,49
1/23/20,5,1160.2,1220.75,7,4,49,16
1/23/20,6,1244.7,1334.27,7,2,49,4
1/23/20,7,1396,1508.65,7,3,49,9
1/23/20,8,1530.7,1592.26,5,0,25,0
1/23/20,9,1557.8,1585.56,3,1,9,1
1/23/20,10,1512.9,1553.64,12,10,144,100
1/23/20,11,1460.9,1518.34,20,13,400,169
1/23/20,12,1419.9,1488.03,24,16,576,256
1/23/20,13,1393.9,1463.61,30,15,900,225
1/23/20,14,1370.2,1450.47,36,15,1296,225
1/23/20,15,1392.9,1444.13,38,15,1444,225
1/23/20,16,1387.7,1452.71,38,15,1444,225
1/23/20,17,1479.6,1516.13,37,16,1369,256
1/23/20,18,1583.6,1613.74,31,18,961,324
1/23/20,19,1593.8,1610.1,30,18,900,324
1/23/20,20,1534.1,1567.32,27,20,729,400
1/23/20,21,1507.2,1498.55,26,18,676,324
1/23/20,22,1405.2,1387.79,23,17,529,289
1/23/20,23,1273.9,1269.45,23,17,529,289
1/23/20,24,1138.6,1180.28,22,17,484,289
1/24/20,1,1088.8,1125.2,22,17,484,289
1/24/20,2,1057.7,1096.44,22,17,484,289
1/24/20,3,1035.7,1083.87,22,16,484,256
1/24/20,4,1065.6,1088,22,16,484,256
1/24/20,5,1094.3,1130.75,21,16,441,256
1/24/20,6,1171.1,1242.34,21,16,441,256
1/24/20,7,1358.7,1407.16,19,15,361,225
1/24/20,8,1462.7,1494.07,19,15,361,225
1/24/20,9,1497.1,1492.32,18,15,324,225
1/24/20,10,1469.8,1472.15,26,18,676,324
1/24/20,11,1458.5,1454.64,29,19,841,361
1/24/20,12,1432.6,1427.17,36,20,1296,400
1/24/20,13,1397.6,1388.15,38,21,1444,441
1/24/20,14,1416.7,1380.86,43,21,1849,441
1/24/20,15,1399.3,1376.15,43,22,1849,484
1/24/20,16,1421.6,1373.59,41,26,1681,676
1/24/20,17,1457.8,1426.66,40,28,1600,784
1/24/20,18,1536.7,1516.46,39,29,1521,841
1/24/20,19,1527,1502.16,39,30,1521,900
1/24/20,20,1465.9,1455.49,37,31,1369,961
1/24/20,21,1413.7,1393.03,37,30,1369,900
1/24/20,22,1346,1309.12,36,30,1296,900
1/24/20,23,1209.4,1210.12,34,30,1156,900
1/24/20,24,1078.1,1122.65,34,30,1156,900
1/25/20,1,1065.2,1057.84,34,30,1156,900
1/25/20,2,1022.8,1019.58,35,30,1225,900
1/25/20,3,990.4,1001.86,34,30,1156,900
1/25/20,4,1006,995.85,34,30,1156,900
1/25/20,5,1043.3,1014.09,35,30,1225,900
1/25/20,6,1002.4,1052.48,35,30,1225,900
1/25/20,7,1113.2,1131.32,35,30,1225,900
1/25/20,8,1251.3,1219.29,35,30,1225,900
1/25/20,9,1328.5,1299.23,35,30,1225,900
1/25/20,10,1387.7,1355.4,36,30,1296,900
1/25/20,11,1435,1381.67,37,29,1369,841
1/25/20,12,1425.2,1388.78,37,29,1369,841
1/25/20,13,1408,1382.5,37,30,1369,900
1/25/20,14,1392.9,1371.41,36,30,1296,900
1/25/20,15,1333.9,1362.4,36,31,1296,961
1/25/20,16,1333.8,1372.74,36,32,1296,1024
1/25/20,17,1419.1,1425.36,37,34,1369,1156
1/25/20,18,1501.9,1473.44,37,35,1369,1225
1/25/20,19,1474.6,1439.69,37,35,1369,1225
1/25/20,20,1393.1,1385.52,38,36,1444,1296
1/25/20,21,1313.7,1327.34,39,36,1521,1296
1/25/20,22,1262.6,1248.19,39,36,1521,1296
1/25/20,23,1120.1,1155.81,39,36,1521,1296
1/25/20,24,1011.4,1069.72,39,37,1521,1369
1/26/20,1,941.4,1005.9,38,37,1444,1369
1/26/20,2,920.9,965.89,38,37,1444,1369
1/26/20,3,872.2,944.78,36,35,1296,1225
1/26/20,4,867.3,937.92,35,34,1225,1156
1/26/20,5,871.5,949.27,36,34,1296,1156
1/26/20,6,868.8,981.38,36,35,1296,1225
1/26/20,7,952.8,1040.82,35,34,1225,1156
1/26/20,8,1095.4,1118.55,35,34,1225,1156
1/26/20,9,1190.4,1197.72,35,34,1225,1156
1/26/20,10,1238.4,1237.69,37,36,1369,1296
1/26/20,11,1275.2,1250.92,41,34,1681,1156
1/26/20,12,1276.4,1257.01,41,32,1681,1024
1/26/20,13,1292.5,1251.59,44,32,1936,1024
1/26/20,14,1275.1,1243.1,45,29,2025,841
1/26/20,15,1245.8,1245.5,45,27,2025,729
1/26/20,16,1255.3,1270.56,43,27,1849,729
1/26/20,17,1354.6,1356.84,42,27,1764,729
1/26/20,18,1450.7,1467.02,39,26,1521,676
1/26/20,19,1445.2,1457.34,38,25,1444,625
1/26/20,20,1368.9,1404.91,35,25,1225,625
1/26/20,21,1307,1328.52,32,25,1024,625
1/26/20,22,1256.1,1231.38,34,26,1156,676
1/26/20,23,1134.9,1125.76,35,27,1225,729
1/26/20,24,1033.4,1044.68,36,28,1296,784
1/27/20,1,987.7,994.81,37,28,1369,784
1/27/20,2,954.5,970.07,38,27,1444,729
1/27/20,3,946,963.5,37,27,1369,729
1/27/20,4,955.3,978.09,37,27,1369,729
1/27/20,5,1005.5,1016.15,35,27,1225,729
1/27/20,6,1074.9,1129.96,36,28,1296,784
1/27/20,7,1251.4,1302.91,37,27,1369,729
1/27/20,8,1423.9,1390.79,36,27,1296,729
1/27/20,9,1456.2,1392.58,34,27,1156,729
1/27/20,10,1421.6,1389.17,38,28,1444,784
1/27/20,11,1434.2,1390.26,41,28,1681,784
1/27/20,12,1406.8,1385.66,41,27,1681,729
1/27/20,13,1386.1,1375.66,42,27,1764,729
1/27/20,14,1355.9,1382.76,42,26,1764,676
1/27/20,15,1380.4,1390.24,42,26,1764,676
1/27/20,16,1378.7,1401.26,41,26,1681,676
1/27/20,17,1509.1,1457.94,40,26,1600,676
1/27/20,18,1578.9,1550.33,39,27,1521,729
1/27/20,19,1580.8,1544.38,38,28,1444,784
1/27/20,20,1502.1,1489.82,37,28,1369,784
1/27/20,21,1438.2,1415.86,37,28,1369,784
1/27/20,22,1333.1,1300.73,36,27,1296,729
1/27/20,23,1211,1182.03,36,27,1296,729
1/27/20,24,1067.9,1096.33,36,27,1296,729
1/28/20,1,1039,1043.78,36,26,1296,676
1/28/20,2,1020.8,1015.28,35,26,1225,676
1/28/20,3,1011.4,1004.82,34,25,1156,625
1/28/20,4,1016,1016.16,34,25,1156,625
1/28/20,5,1045.6,1054.64,34,26,1156,676
1/28/20,6,1117.7,1168.2,33,26,1089,676
1/28/20,7,1316.6,1342.12,33,26,1089,676
1/28/20,8,1459.2,1425.09,32,27,1024,729
1/28/20,9,1458.4,1437.46,33,27,1089,729
1/28/20,10,1435.9,1438.13,34,26,1156,676
1/28/20,11,1429.6,1445.49,35,25,1225,625
1/28/20,12,1423.5,1453.3,35,24,1225,576
1/28/20,13,1361.1,1451.16,35,23,1225,529
1/28/20,14,1388,1451.08,35,22,1225,484
1/28/20,15,1396.2,1437.07,34,22,1156,484
1/28/20,16,1426.6,1451.37,34,21,1156,441
1/28/20,17,1529.6,1513.1,33,20,1089,400
1/28/20,18,1625.3,1604.67,32,20,1024,400
1/28/20,19,1590.8,1601.76,32,20,1024,400
1/28/20,20,1516.8,1551.78,31,18,961,324
1/28/20,21,1470.5,1479.2,31,19,961,361
1/28/20,22,1352.4,1367.51,31,19,961,361
1/28/20,23,1245.9,1242.8,30,19,900,361
1/28/20,24,1101,1159.92,30,19,900,361
1/29/20,1,1062,1105.54,30,18,900,324
1/29/20,2,1034.6,1079.7,30,19,900,361
1/29/20,3,1002.8,1069.68,29,18,841,324
1/29/20,4,996.2,1083.08,29,18,841,324
1/29/20,5,1028.8,1122.57,28,16,784,256
1/29/20,6,1122.8,1238.82,28,16,784,256
1/29/20,7,1337.1,1418.9,27,16,729,256
1/29/20,8,1465.1,1493.01,25,14,625,196
1/29/20,9,1503.5,1480.8,25,13,625,169
1/29/20,10,1449.5,1450.03,27,11,729,121
1/29/20,11,1419.6,1420.9,29,11,841,121
1/29/20,12,1406.3,1398.41,32,7,1024,49
1/29/20,13,1376,1375.16,34,5,1156,25
1/29/20,14,1342.3,1373.99,35,5,1225,25
1/29/20,15,1378.2,1373.09,36,7,1296,49
1/29/20,16,1387.1,1400.02,34,6,1156,36
1/29/20,17,1500.3,1483.81,33,4,1089,16
1/29/20,18,1611.4,1612.85,30,6,900,36
1/29/20,19,1631.4,1629.95,28,6,784,36
1/29/20,20,1581.7,1592.73,26,4,676,16
1/29/20,21,1501.5,1532.21,25,4,625,16
1/29/20,22,1427.5,1430.08,23,5,529,25
1/29/20,23,1314.1,1315.16,21,5,441,25
1/29/20,24,1179,1228.77,19,4,361,16
1/30/20,1,1121.2,1180.61,18,4,324,16
1/30/20,2,1098.7,1157.87,17,3,289,9
1/30/20,3,1089.5,1153.31,16,3,256,9
1/30/20,4,1117,1165.81,15,3,225,9
1/30/20,5,1150.3,1215.55,14,3,196,9
1/30/20,6,1226.1,1340.99,13,3,169,9
1/30/20,7,1424,1513.42,12,3,144,9
1/30/20,8,1531.2,1584.54,12,3,144,9
1/30/20,9,1563.2,1570.82,14,4,196,16
1/30/20,10,1490.3,1530.3,17,3,289,9
1/30/20,11,1449.3,1504.81,20,4,400,16
1/30/20,12,1416.3,1472.14,24,4,576,16
1/30/20,13,1385.5,1437.33,27,3,729,9
1/30/20,14,1387.3,1423.28,31,2,961,4
1/30/20,15,1422.1,1414.54,33,2,1089,4
1/30/20,16,1448.8,1438.55,34,1,1156,1
1/30/20,17,1541.2,1513.83,34,1,1156,1
1/30/20,18,1668.2,1634.2,29,4,841,16
1/30/20,19,1666.7,1642.91,25,5,625,25
1/30/20,20,1582.7,1603.66,24,5,576,25
1/30/20,21,1512.8,1540.48,22,7,484,49
1/30/20,22,1422.9,1434.25,21,9,441,81
1/30/20,23,1287.8,1319.12,21,11,441,121
1/30/20,24,1152.1,1227.73,20,11,400,121
1/31/20,1,1104.3,1175.88,20,12,400,144
1/31/20,2,1072.2,1153.32,17,11,289,121
1/31/20,3,1059.1,1145.89,16,10,256,100
1/31/20,4,1068.8,1148.95,15,10,225,100
1/31/20,5,1095.9,1193.35,14,11,196,121
1/31/20,6,1212.3,1308.19,13,10,169,100
1/31/20,7,1386.1,1473.96,12,9,144,81
1/31/20,8,1513.9,1546.08,11,7,121,49
1/31/20,9,1481.4,1528.53,13,9,169,81
1/31/20,10,1421.5,1489.73,20,13,400,169
1/31/20,11,1395.6,1458.1,25,14,625,196
1/31/20,12,1351,1428.86,31,12,961,144
1/31/20,13,1318.8,1400.21,36,12,1296,144
1/31/20,14,1331.2,1400.88,39,10,1521,100
1/31/20,15,1365.7,1396.22,40,9,1600,81
1/31/20,16,1400.9,1404.87,40,10,1600,100
1/31/20,17,1483.6,1456.04,39,12,1521,144
1/31/20,18,1564.6,1535.75,37,12,1369,144
1/31/20,19,1565.7,1527.02,33,13,1089,169
1/31/20,20,1474.2,1481.02,32,17,1024,289
1/31/20,21,1418.6,1421.39,33,17,1089,289
1/31/20,22,1338.8,1335.72,31,19,961,361
1/31/20,23,1209.2,1230.09,31,21,961,441
1/31/20,24,1096.6,1134.91,31,22,961,484
2/1/20,1,1030.5,1067.98,31,22,961,484
2/1/20,2,1000.1,1034,32,22,1024,484
2/1/20,3,987,1013.38,32,23,1024,529
2/1/20,4,980,1008.96,32,23,1024,529
2/1/20,5,985.6,1024.09,32,24,1024,576
2/1/20,6,1040.5,1072.7,32,24,1024,576
2/1/20,7,1106,1153,31,24,961,576
2/1/20,8,1235.5,1235.24,31,24,961,576
2/1/20,9,1311.6,1317.99,31,25,961,625
2/1/20,10,1303.6,1375.07,32,26,1024,676
2/1/20,11,1316.3,1392.32,33,27,1089,729
2/1/20,12,1309.6,1382.46,34,27,1156,729
2/1/20,13,1305,1361.67,35,28,1225,784
2/1/20,14,1334.8,1346.27,36,28,1296,784
2/1/20,15,1308.5,1327.9,38,28,1444,784
2/1/20,16,1332.8,1327.88,38,28,1444,784
2/1/20,17,1396.2,1374.46,38,28,1444,784
2/1/20,18,1452.9,1452.16,37,28,1369,784
2/1/20,19,1444.1,1435.8,34,27,1156,729
2/1/20,20,1361,1384.68,32,27,1024,729
2/1/20,21,1320.7,1327.92,33,27,1089,729
2/1/20,22,1240.2,1251.97,30,29,900,841
2/1/20,23,1145.7,1160.53,28,25,784,625
2/1/20,24,1034.4,1080.9,30,27,900,729
2/2/20,1,991.7,1023.01,30,27,900,729
2/2/20,2,983.9,990.05,30,27,900,729
2/2/20,3,939.7,972.03,30,26,900,676
2/2/20,4,935.6,964.76,30,27,900,729
2/2/20,5,943.5,975.87,30,26,900,676
2/2/20,6,949.6,1011.96,29,26,841,676
2/2/20,7,1028,1074.17,30,26,900,676
2/2/20,8,1136.2,1156.05,29,26,841,676
2/2/20,9,1259,1245.11,29,26,841,676
2/2/20,10,1300.6,1303.44,32,27,1024,729
2/2/20,11,1307.8,1318.13,34,25,1156,625
2/2/20,12,1323.5,1332.16,35,24,1225,576
2/2/20,13,1303.4,1351.91,35,20,1225,400
2/2/20,14,1259.8,1343.26,35,20,1225,400
2/2/20,15,1281.1,1322.36,35,19,1225,361
2/2/20,16,1321.2,1346.35,36,19,1296,361
2/2/20,17,1398.5,1417.13,36,19,1296,361
2/2/20,18,1472.4,1532.29,32,19,1024,361
2/2/20,19,1469.2,1496.83,31,20,961,400
2/2/20,20,1396.2,1406.99,30,20,900,400
2/2/20,21,1343,1337.65,28,22,784,484
2/2/20,22,1253.7,1263.65,27,21,729,441
2/2/20,23,1144.7,1183.26,28,22,784,484
2/2/20,24,1060.5,1099.09,27,22,729,484
2/3/20,1,991.2,1042.66,25,20,625,400
2/3/20,2,975.7,1009.3,22,18,484,324
2/3/20,3,955.8,997.14,23,20,529,400
2/3/20,4,949.8,1009.33,25,21,625,441
2/3/20,5,985.2,1056.52,26,22,676,484
2/3/20,6,1079.1,1171.57,24,20,576,400
2/3/20,7,1239.8,1344.11,21,18,441,324
2/3/20,8,1367.3,1428.36,23,20,529,400
2/3/20,9,1413.2,1428.46,26,23,676,529
2/3/20,10,1350.7,1409.67,29,25,841,625
2/3/20,11,1333.4,1393.21,35,26,1225,676
2/3/20,12,1315.9,1381.88,39,25,1521,625
2/3/20,13,1272.7,1388.85,44,25,1936,625
2/3/20,14,1255.7,1391.21,43,24,1849,576
2/3/20,15,1273,1373.55,43,25,1849,625
2/3/20,16,1225.9,1384.46,43,26,1849,676
2/3/20,17,1361.4,1434.65,42,27,1764,729
2/3/20,18,1466.7,1539.55,42,28,1764,784
2/3/20,19,1448.8,1545.85,40,27,1600,729
2/3/20,20,1426.6,1493.39,40,27,1600,729
2/3/20,21,1350,1413.15,39,27,1521,729
2/3/20,22,1241.3,1303.96,37,27,1369,729
2/3/20,23,1120.9,1183.91,32,26,1024,676
2/3/20,24,991.5,1098.71,32,26,1024,676
2/4/20,1,994,1045.09,31,26,961,676
2/4/20,2,974,1020.69,27,24,729,576
2/4/20,3,962.3,1010.76,25,23,625,529
2/4/20,4,962.4,1019.01,26,23,676,529
2/4/20,5,1014.4,1061.26,28,26,784,676
2/4/20,6,1124.4,1170.16,29,26,841,676
2/4/20,7,1259.8,1340.19,29,27,841,729
2/4/20,8,1420.7,1418.9,30,26,900,676
2/4/20,9,1429.6,1428.4,31,27,961,729
2/4/20,10,1434.7,1424.96,33,27,1089,729
2/4/20,11,1452.4,1423.77,35,28,1225,784
2/4/20,12,1452.7,1406.62,38,27,1444,729
2/4/20,13,1434.3,1389.27,40,28,1600,784
2/4/20,14,1421.4,1394,41,27,1681,729
2/4/20,15,1393.8,1371.33,41,27,1681,729
2/4/20,16,1397.1,1375.37,41,27,1681,729
2/4/20,17,1493.8,1415.92,41,28,1681,784
2/4/20,18,1543.2,1519.97,40,27,1600,729
2/4/20,19,1545,1535.18,34,27,1156,729
2/4/20,20,1460.9,1488.09,31,25,961,625
2/4/20,21,1384.9,1416.32,31,26,961,676
2/4/20,22,1302.3,1302.81,31,26,961,676
2/4/20,23,1163.3,1185.14,31,26,961,676
2/4/20,24,1005.1,1093.05,32,28,1024,784
2/5/20,1,945.5,1032.88,33,27,1089,729
2/5/20,2,933.2,1001.59,36,26,1296,676
2/5/20,3,918,987.62,37,25,1369,625
2/5/20,4,892.7,992.9,37,23,1369,529
2/5/20,5,942.2,1035.74,36,24,1296,576
2/5/20,6,1011.5,1147.83,36,23,1296,529
2/5/20,7,1241,1323.81,35,22,1225,484
2/5/20,8,1358.8,1406.37,34,21,1156,441
2/5/20,9,1406.4,1408.93,33,21,1089,441
2/5/20,10,1405.8,1424.21,34,19,1156,361
2/5/20,11,1408.4,1421.67,33,15,1089,225
2/5/20,12,1389,1378,34,14,1156,196
2/5/20,13,1372,1335.75,36,12,1296,144
2/5/20,14,1367.4,1332.8,36,7,1296,49
2/5/20,15,1381.6,1344.49,36,9,1296,81
2/5/20,16,1374.7,1372.83,35,7,1225,49
2/5/20,17,1477.3,1428.94,34,7,1156,49
2/5/20,18,1555.1,1549.89,31,7,961,49
2/5/20,19,1600.2,1568.56,29,7,841,49
2/5/20,20,1547.5,1527.82,29,6,841,36
2/5/20,21,1509.4,1462.55,27,7,729,49
2/5/20,22,1396.9,1357.59,26,10,676,100
2/5/20,23,1265,1240.88,27,8,729,64
2/5/20,24,1116.9,1149.88,26,9,676,81
2/6/20,1,1077.5,1092.03,26,14,676,196
2/6/20,2,1049.1,1061.4,27,12,729,144
2/6/20,3,1029.4,1048.61,27,12,729,144
2/6/20,4,1044.3,1065.82,28,13,784,169
2/6/20,5,1067.4,1115.92,24,20,576,400
2/6/20,6,1178.2,1219.12,24,22,576,484
2/6/20,7,1320.9,1356.43,24,22,576,484
2/6/20,8,1437.1,1443.54,25,21,625,441
2/6/20,9,1472.1,1492.27,26,23,676,529
2/6/20,10,1479.7,1521.34,26,23,676,529
2/6/20,11,1503.5,1542.49,28,24,784,576
2/6/20,12,1508,1546.96,29,26,841,676
2/6/20,13,1493.8,1536.57,30,26,900,676
2/6/20,14,1492.7,1525.4,30,27,900,729
2/6/20,15,1480.5,1505.76,30,27,900,729
2/6/20,16,1479.5,1495.9,30,27,900,729
2/6/20,17,1519.7,1529.4,30,27,900,729
2/6/20,18,1583.1,1608.5,29,27,841,729
2/6/20,19,1567.9,1595,29,26,841,676
2/6/20,20,1473.9,1533.48,29,27,841,729
2/6/20,21,1390.3,1457.59,29,27,841,729
2/6/20,22,1264.7,1350.07,29,27,841,729
2/6/20,23,1138.5,1243.59,29,27,841,729
2/6/20,24,1020.4,1162.84,29,27,841,729
2/7/20,1,1019.5,1105.21,30,28,900,784
2/7/20,2,1011.3,1071.22,29,28,841,784
2/7/20,3,994,1055.59,30,28,900,784
2/7/20,4,988.2,1060.17,30,28,900,784
2/7/20,5,1004.7,1091.04,30,28,900,784
2/7/20,6,1095.2,1189.22,30,28,900,784
2/7/20,7,1268.4,1324.4,30,28,900,784
2/7/20,8,1378.6,1425.88,30,29,900,841
2/7/20,9,1410.5,1484.19,30,28,900,784
2/7/20,10,1438.4,1510.96,30,28,900,784
2/7/20,11,1438,1521.8,31,28,961,784
2/7/20,12,1432.2,1530.76,32,30,1024,900
2/7/20,13,1393.9,1525.35,32,30,1024,900
2/7/20,14,1366.3,1511.1,32,30,1024,900
2/7/20,15,1365.6,1487.55,32,30,1024,900
2/7/20,16,1352.9,1479.12,32,29,1024,841
2/7/20,17,1420.3,1478.9,32,30,1024,900
2/7/20,18,1498.1,1541.05,32,30,1024,900
2/7/20,19,1496.8,1527.68,33,31,1089,961
2/7/20,20,1463.1,1470.25,29,21,841,441
2/7/20,21,1403.9,1421.65,26,18,676,324
2/7/20,22,1328,1347.61,23,14,529,196
2/7/20,23,1206.4,1264.45,22,14,484,196
2/7/20,24,1138.5,1184.9,21,11,441,121
2/8/20,1,1067.4,1130.07,20,10,400,100
2/8/20,2,1037.5,1103.12,20,11,400,121
2/8/20,3,1011,1091.06,20,14,400,196
2/8/20,4,1008.9,1092.59,19,10,361,100
2/8/20,5,1037.8,1112.58,18,8,324,64
2/8/20,6,1079.1,1156.55,17,9,289,81
2/8/20,7,1164,1237.18,15,9,225,81
2/8/20,8,1309.3,1317.46,15,7,225,49
2/8/20,9,1360.6,1382.51,17,6,289,36
2/8/20,10,1384.9,1415.08,19,8,361,64
2/8/20,11,1364.9,1421.5,21,8,441,64
2/8/20,12,1335.2,1419.56,22,8,484,64
2/8/20,13,1317.3,1410.8,22,9,484,81
2/8/20,14,1278,1400.08,22,10,484,100
2/8/20,15,1286.5,1391.03,24,9,576,81
2/8/20,16,1292.5,1395.33,23,10,529,100
2/8/20,17,1402.5,1442.34,23,13,529,169
2/8/20,18,1553.5,1552.55,21,11,441,121
2/8/20,19,1555.1,1570.55,20,8,400,64
2/8/20,20,1484.1,1527.26,18,8,324,64
2/8/20,21,1408,1475.29,16,6,256,36
2/8/20,22,1359.3,1402.65,15,6,225,36
2/8/20,23,1304.2,1317.97,13,6,169,36
2/8/20,24,1224.3,1245.42,8,4,64,16
2/9/20,1,1134.2,1195.18,5,1,25,1
2/9/20,2,1110,1166.52,4,0,16,0
2/9/20,3,1103.2,1155.74,3,-1,9,1
2/9/20,4,1123,1159.68,2,-3,4,9
2/9/20,5,1139.1,1175.36,0,-4,0,16
2/9/20,6,1157.3,1215.57,1,-3,1,9
2/9/20,7,1245.3,1281.99,0,-5,0,25
2/9/20,8,1358.9,1359.05,-1,-6,1,36
2/9/20,9,1431.3,1424.37,1,-1,1,1
2/9/20,10,1448.7,1451.89,5,3,25,9
2/9/20,11,1441.6,1448.41,13,6,169,36
2/9/20,12,1444.1,1439.83,17,7,289,49
2/9/20,13,1442.5,1434.14,20,7,400,49
2/9/20,14,1421.3,1416.86,23,10,529,100
2/9/20,15,1425.6,1414.45,25,15,625,225
2/9/20,16,1430.4,1426.26,27,16,729,256
2/9/20,17,1504,1486.81,27,15,729,225
2/9/20,18,1591.5,1588.63,26,18,676,324
2/9/20,19,1585.7,1585.07,25,21,625,441
2/9/20,20,1492.6,1516.64,25,21,625,441
2/9/20,21,1419.4,1430.59,25,21,625,441
2/9/20,22,1274.5,1324.91,24,21,576,441
2/9/20,23,1175.2,1213.46,25,21,625,441
2/9/20,24,1056.2,1131.24,25,21,625,441
2/10/20,1,983.5,1079.01,25,21,625,441
2/10/20,2,964.6,1053.24,25,22,625,484
2/10/20,3,952.8,1043.78,25,22,625,484
2/10/20,4,952.4,1050.05,25,22,625,484
2/10/20,5,966.5,1091.79,26,24,676,576
2/10/20,6,1095.5,1201.66,27,25,729,625
2/10/20,7,1291.3,1368.71,29,27,841,729
2/10/20,8,1393.1,1449.82,31,29,961,841
2/10/20,9,1430.8,1479.58,33,31,1089,961
2/10/20,10,1422.4,1499.17,33,31,1089,961
2/10/20,11,1439.1,1517.82,34,32,1156,1024
2/10/20,12,1470.5,1516.46,34,33,1156,1089
2/10/20,13,1423.7,1495.56,35,32,1225,1024
2/10/20,14,1413.2,1476.61,37,33,1369,1089
2/10/20,15,1385.7,1449.01,38,34,1444,1156
2/10/20,16,1395.6,1442.24,39,34,1521,1156
2/10/20,17,1421.5,1473.39,38,35,1444,1225
2/10/20,18,1500.7,1564.68,37,34,1369,1156
2/10/20,19,1518.8,1574.82,36,33,1296,1089
2/10/20,20,1468.1,1514.85,34,32,1156,1024
2/10/20,21,1404.3,1435.46,30,29,900,841
2/10/20,22,1299.3,1326.98,30,29,900,841
2/10/20,23,1158.3,1218.54,30,28,900,784
2/10/20,24,1020.3,1128.96,28,26,784,676
2/11/20,1,989.1,1075.77,28,27,784,729
2/11/20,2,969.9,1048.48,26,25,676,625
2/11/20,3,967,1038.58,24,23,576,529
2/11/20,4,971.6,1046.29,26,24,676,576
2/11/20,5,1003.5,1089.59,25,25,625,625
2/11/20,6,1138.7,1195.97,26,25,676,625
2/11/20,7,1314.2,1354.96,28,26,784,676
2/11/20,8,1444.4,1434.77,29,27,841,729
2/11/20,9,1449.7,1465.32,29,28,841,784
2/11/20,10,1465.1,1478.25,30,28,900,784
2/11/20,11,1458,1495.31,31,30,961,900
2/11/20,12,1453,1489.52,31,31,961,961
2/11/20,13,1441.2,1472.72,33,32,1089,1024
2/11/20,14,1436.4,1477.82,34,32,1156,1024
2/11/20,15,1428.9,1466.31,33,32,1089,1024
2/11/20,16,1429,1448.34,33,32,1089,1024
2/11/20,17,1474.3,1477.23,33,32,1089,1024
2/11/20,18,1555.6,1559.6,33,32,1089,1024
2/11/20,19,1564,1566.8,32,31,1024,961
2/11/20,20,1481.4,1520.63,33,31,1089,961
2/11/20,21,1423.5,1447.08,32,31,1024,961
2/11/20,22,1305.8,1337.09,32,30,1024,900
2/11/20,23,1150.1,1216.91,32,31,1024,961
2/11/20,24,1004.8,1123.22,31,30,961,900
2/12/20,1,985.5,1065.72,32,30,1024,900
2/12/20,2,933.4,1039.58,34,28,1156,784
2/12/20,3,932,1029.72,34,25,1156,625
2/12/20,4,941.1,1037.47,34,25,1156,625
2/12/20,5,965.4,1089.08,32,26,1024,676
2/12/20,6,1098.9,1197.32,32,22,1024,484
2/12/20,7,1279,1367.79,30,23,900,529
2/12/20,8,1362.2,1438.64,30,20,900,400
2/12/20,9,1380.9,1427.72,31,20,961,400
2/12/20,10,1377.3,1413.15,33,20,1089,400
2/12/20,11,1341.2,1407.6,34,19,1156,361
2/12/20,12,1325.1,1382.8,35,18,1225,324
2/12/20,13,1322.1,1350.09,37,18,1369,324
2/12/20,14,1295.1,1334.19,38,17,1444,289
2/12/20,15,1304,1341.18,39,17,1521,289
2/12/20,16,1320.8,1359.38,39,18,1521,324
2/12/20,17,1422.3,1408.09,38,18,1444,324
2/12/20,18,1529,1522.79,37,19,1369,361
2/12/20,19,1533.7,1549.74,37,18,1369,324
2/12/20,20,1489.4,1504.52,35,19,1225,361
2/12/20,21,1434.9,1435.14,33,21,1089,441
2/12/20,22,1274,1329.64,33,21,1089,441
2/12/20,23,1156.1,1210.5,33,22,1089,484
2/12/20,24,1028,1121.34,33,21,1089,441
2/13/20,1,954.3,1061.38,33,22,1089,484
2/13/20,2,917.8,1032.68,33,22,1089,484
2/13/20,3,905.7,1025.19,32,25,1024,625
2/13/20,4,938,1038.1,31,29,961,841
2/13/20,5,980.8,1077.78,31,29,961,841
2/13/20,6,1116.6,1172.11,32,30,1024,900
2/13/20,7,1274.1,1300.89,31,30,961,900
2/13/20,8,1402,1398.36,32,30,1024,900
2/13/20,9,1429.2,1454.83,32,31,1024,961
2/13/20,10,1442.5,1475.4,32,30,1024,900
2/13/20,11,1396.9,1483.99,32,31,1024,961
2/13/20,12,1435.4,1489.37,33,31,1089,961
2/13/20,13,1387.7,1486.33,34,30,1156,900
2/13/20,14,1378.5,1477.55,33,31,1089,961
2/13/20,15,1364,1455.02,33,32,1089,1024
2/13/20,16,1409.7,1438.19,34,31,1156,961
2/13/20,17,1469.4,1465.19,35,31,1225,961
2/13/20,18,1553.4,1548.96,34,31,1156,961
2/13/20,19,1543.2,1564.47,33,32,1089,1024
2/13/20,20,1468.9,1516.95,32,31,1024,961
2/13/20,21,1433.6,1447.74,32,31,1024,961
2/13/20,22,1252,1343.2,33,31,1089,961
2/13/20,23,1112,1227.01,34,30,1156,900
2/13/20,24,1009.4,1139.99,33,29,1089,841
2/14/20,1,963.4,1084.7,33,28,1089,784
2/14/20,2,929.8,1057.01,30,25,900,625
2/14/20,3,923.5,1049.66,29,23,841,529
2/14/20,4,925.2,1067.44,27,20,729,400
2/14/20,5,955.8,1113.06,23,14,529,196
